date,sub_region_code,demand,temperature_2m,hour,day_of_week,month,is_weekend,is_holiday
2025-02-09 14:00:00+00:00,7,344,0.346,14,6,2,1,0
2025-02-09 14:00:00+00:00,9,5330,0.346,14,6,2,1,0
2025-02-09 14:00:00+00:00,3,708,0.346,14,6,2,1,0
2025-02-09 14:00:00+00:00,4,1051,0.346,14,6,2,1,0
2025-02-09 14:00:00+00:00,8,672,0.346,14,6,2,1,0
2025-02-09 15:00:00+00:00,2,2029,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,10,2295,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,7,364,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,4,1068,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,9,5558,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,6,1247,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,3,706,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,5,1536,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,0,1772,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,1,1152,0.74600005,15,6,2,1,0
2025-02-09 15:00:00+00:00,8,707,0.74600005,15,6,2,1,0
2025-02-09 16:00:00+00:00,1,1148,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,10,2392,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,2,2023,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,9,5776,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,3,703,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,0,1779,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,7,380,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,5,1549,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,4,1050,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,6,1282,1.146,16,6,2,1,0
2025-02-09 16:00:00+00:00,8,732,1.146,16,6,2,1,0
2025-02-09 17:00:00+00:00,7,387,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,0,1776,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,2,2023,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,3,698,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,5,1553,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,10,2431,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,1,1166,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,4,1043,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,6,1298,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,9,5918,1.296,17,6,2,1,0
2025-02-09 17:00:00+00:00,8,754,1.296,17,6,2,1,0
2025-02-09 18:00:00+00:00,2,2061,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,0,1788,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,8,758,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,10,2433,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,5,1564,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,7,390,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,3,684,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,1,1176,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,4,1039,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,9,5986,1.146,18,6,2,1,0
2025-02-09 18:00:00+00:00,6,1298,1.146,18,6,2,1,0
2025-02-09 19:00:00+00:00,6,1291,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,9,6006,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,3,674,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,4,1045,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,2,2084,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,5,1560,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,1,1189,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,0,1803,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,10,2434,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,8,763,1.196,19,6,2,1,0
2025-02-09 19:00:00+00:00,7,393,1.196,19,6,2,1,0
2025-02-09 20:00:00+00:00,9,6006,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,2,2109,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,6,1283,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,4,1058,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,3,679,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,1,1194,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,0,1803,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,10,2443,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,5,1554,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,8,764,1.196,20,6,2,1,0
2025-02-09 20:00:00+00:00,7,391,1.196,20,6,2,1,0
2025-02-09 21:00:00+00:00,0,1822,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,3,713,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,9,6012,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,10,2446,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,1,1201,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,5,1566,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,6,1303,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,8,757,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,2,2128,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,4,1084,0.74600005,21,6,2,1,0
2025-02-09 21:00:00+00:00,7,384,0.74600005,21,6,2,1,0
2025-02-09 22:00:00+00:00,8,767,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,3,673,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,7,394,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,6,1334,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,1,1244,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,5,1618,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,9,6057,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,4,1122,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,2,2164,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,0,1868,-0.404,22,6,2,1,0
2025-02-09 22:00:00+00:00,10,2519,-0.404,22,6,2,1,0
2025-02-09 23:00:00+00:00,10,2671,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,6,1389,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,2,2224,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,0,1923,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,9,6172,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,5,1704,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,8,802,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,1,1307,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,7,414,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,3,682,-2.3040001,23,6,2,1,0
2025-02-09 23:00:00+00:00,4,1175,-2.3040001,23,6,2,1,0
2025-02-10 00:00:00+00:00,3,680,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,5,1688,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,4,1172,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,9,6187,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,8,804,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,10,2687,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,6,1381,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,0,1941,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,2,2218,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,7,414,-2.104,0,0,2,0,0
2025-02-10 00:00:00+00:00,1,1311,-2.104,0,0,2,0,0
2025-02-10 01:00:00+00:00,7,392,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,9,6059,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,10,2578,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,0,1909,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,3,687,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,5,1626,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,2,2133,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,4,1123,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,1,1255,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,8,777,-0.554,1,0,2,0,0
2025-02-10 01:00:00+00:00,6,1326,-0.554,1,0,2,0,0
2025-02-10 02:00:00+00:00,3,696,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,6,1282,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,10,2489,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,2,2036,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,1,1221,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,5,1574,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,0,1871,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,9,5919,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,7,385,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,4,1094,-0.30400002,2,0,2,0,0
2025-02-10 02:00:00+00:00,8,761,-0.30400002,2,0,2,0,0
2025-02-10 03:00:00+00:00,2,1950,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,0,1807,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,10,2413,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,5,1522,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,4,1058,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,7,364,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,8,737,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,1,1183,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,6,1242,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,3,708,-0.704,3,0,2,0,0
2025-02-10 03:00:00+00:00,9,5767,-0.704,3,0,2,0,0
2025-02-10 04:00:00+00:00,8,696,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,10,2310,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,7,343,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,1,1120,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,4,1011,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,9,5556,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,6,1191,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,3,699,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,2,1887,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,0,1736,-1.104,4,0,2,0,0
2025-02-10 04:00:00+00:00,5,1462,-1.104,4,0,2,0,0
2025-02-10 05:00:00+00:00,1,1071,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,3,668,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,0,1674,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,9,5322,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,2,1827,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,7,319,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,4,973,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,8,650,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,6,1134,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,5,1395,-1.804,5,0,2,0,0
2025-02-10 05:00:00+00:00,10,2192,-1.804,5,0,2,0,0
2025-02-10 06:00:00+00:00,1,1038,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,3,641,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,5,1346,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,8,624,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,2,1753,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,9,5109,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,4,948,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,6,1081,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,0,1647,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,10,2078,-1.704,6,0,2,0,0
2025-02-10 06:00:00+00:00,7,313,-1.704,6,0,2,0,0
2025-02-10 07:00:00+00:00,5,1316,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,4,931,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,10,1998,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,0,1623,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,7,306,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,3,621,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,1,1025,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,2,1733,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,9,4941,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,8,604,-1.6539999,7,0,2,0,0
2025-02-10 07:00:00+00:00,6,1051,-1.6539999,7,0,2,0,0
2025-02-10 08:00:00+00:00,7,300,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,8,588,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,5,1310,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,6,1038,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,0,1603,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,1,1017,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,9,4833,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,3,617,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,2,1753,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,10,1955,-1.9039999,8,0,2,0,0
2025-02-10 08:00:00+00:00,4,928,-1.9039999,8,0,2,0,0
2025-02-10 09:00:00+00:00,4,930,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,2,1784,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,0,1615,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,9,4789,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,8,581,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,3,618,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,10,1942,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,5,1316,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,6,1051,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,7,291,-2.5040002,9,0,2,0,0
2025-02-10 09:00:00+00:00,1,1023,-2.5040002,9,0,2,0,0
2025-02-10 10:00:00+00:00,5,1345,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,8,592,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,2,1829,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,10,1980,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,6,1060,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,1,1046,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,7,310,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,3,651,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,0,1637,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,9,4851,-3.3040001,10,0,2,0,0
2025-02-10 10:00:00+00:00,4,946,-3.3040001,10,0,2,0,0
2025-02-10 11:00:00+00:00,5,1421,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,3,663,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,6,1119,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,2,1938,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,8,639,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,4,998,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,9,5088,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,7,335,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,0,1710,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,10,2103,-4.354,11,0,2,0,0
2025-02-10 11:00:00+00:00,1,1104,-4.354,11,0,2,0,0
2025-02-10 12:00:00+00:00,10,2297,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,9,5554,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,5,1532,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,0,1776,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,7,367,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,3,596,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,4,1094,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,6,1222,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,2,2098,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,1,1212,-5.054,12,0,2,0,0
2025-02-10 12:00:00+00:00,8,699,-5.054,12,0,2,0,0
2025-02-10 13:00:00+00:00,0,1818,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,7,388,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,2,2191,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,9,5982,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,10,2432,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,1,1278,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,3,590,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,5,1611,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,8,754,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,6,1282,-4.104,13,0,2,0,0
2025-02-10 13:00:00+00:00,4,1140,-4.104,13,0,2,0,0
2025-02-10 14:00:00+00:00,7,375,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,2,2189,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,0,1851,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,8,763,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,3,589,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,4,1148,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,6,1276,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,10,2479,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,1,1290,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,9,6251,-2.154,14,0,2,0,0
2025-02-10 14:00:00+00:00,5,1626,-2.154,14,0,2,0,0
2025-02-10 15:00:00+00:00,10,2435,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,6,1240,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,1,1273,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,3,600,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,8,772,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,7,370,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,4,1124,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,5,1622,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,2,2119,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,0,1867,-0.90400004,15,0,2,0,0
2025-02-10 15:00:00+00:00,9,6360,-0.90400004,15,0,2,0,0
2025-02-10 16:00:00+00:00,3,621,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,10,2374,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,2,2071,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,5,1599,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,0,1861,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,6,1217,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,4,1083,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,7,361,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,1,1259,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,8,780,0.046000004,16,0,2,0,0
2025-02-10 16:00:00+00:00,9,6394,0.046000004,16,0,2,0,0
2025-02-10 17:00:00+00:00,0,1832,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,8,779,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,2,2013,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,5,1574,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,3,657,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,9,6428,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,1,1224,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,6,1181,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,10,2335,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,4,1060,0.446,17,0,2,0,0
2025-02-10 17:00:00+00:00,7,355,0.446,17,0,2,0,0
2025-02-10 18:00:00+00:00,7,357,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,10,2304,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,0,1835,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,2,1956,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,5,1544,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,4,1037,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,6,1117,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,3,638,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,9,6405,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,1,1176,0.446,18,0,2,0,0
2025-02-10 18:00:00+00:00,8,769,0.446,18,0,2,0,0
2025-02-10 19:00:00+00:00,6,1068,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,4,1044,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,7,342,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,10,2266,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,9,6339,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,5,1526,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,8,764,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,3,623,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,2,1906,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,0,1812,0.346,19,0,2,0,0
2025-02-10 19:00:00+00:00,1,1137,0.346,19,0,2,0,0
2025-02-10 20:00:00+00:00,4,1067,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,8,763,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,7,339,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,2,1846,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,9,6316,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,6,1060,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,5,1513,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,10,2262,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,3,622,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,0,1797,0.096,20,0,2,0,0
2025-02-10 20:00:00+00:00,1,1132,0.096,20,0,2,0,0
2025-02-10 21:00:00+00:00,3,631,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,9,6352,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,1,1172,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,10,2322,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,5,1561,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,8,766,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,2,1881,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,0,1863,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,7,349,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,4,1091,-0.404,21,0,2,0,0
2025-02-10 21:00:00+00:00,6,1121,-0.404,21,0,2,0,0
2025-02-10 22:00:00+00:00,4,1148,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,1,1270,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,10,2475,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,3,648,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,0,1939,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,6,1245,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,5,1650,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,8,782,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,9,6430,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,7,368,-2.404,22,0,2,0,0
2025-02-10 22:00:00+00:00,2,2027,-2.404,22,0,2,0,0
2025-02-10 23:00:00+00:00,5,1753,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,0,1991,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,8,818,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,2,2184,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,9,6547,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,1,1364,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,4,1209,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,3,620,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,6,1371,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,7,403,-3.604,23,0,2,0,0
2025-02-10 23:00:00+00:00,10,2690,-3.604,23,0,2,0,0
2025-02-11 00:00:00+00:00,2,2260,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,9,6549,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,5,1778,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,6,1423,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,0,1997,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,8,838,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,4,1223,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,3,626,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,10,2786,-3.954,0,1,2,0,0
2025-02-11 00:00:00+00:00,1,1378,-3.954,0,1,2,0,0
